line                  time        mass     lg(L)  lg(Teff)        1H_surf       4He_surf       12C_surf       13C_surf       14N_surf       16O_surf       17O_surf       18O_surf      20Ne_surf      22Ne_surf  26Al_surf  Mcc/Mt   lg(Teff)  lg(Md)  lg(rhoc)    lg(Tc)         1H_cen        4He_cen        12C_cen        13C_cen        14N_cen        16O_cen        17O_cen        18O_cen       20Ne_cen       22Ne_cen   26Al_cen  Omeg_surf   Omeg_cen     Rp/Req   Md/Md(0)   v_crit1   v_crit2    v_equa  Om/Om_cr  Gamma_Ed  lg(Mdot_mech)             L_tot  log(g_pol)    R_pol     M_bol       M_V       U-B       B-V       V-R       V-I       J-K       H-K       V-K        BC
   -                    yr        Msun      Lsun        K      mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.       -          K   Ms/yr     g/cm3         K     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac.     mass frac. mass frac.        s-1        s-1          -          -      km/s      km/s      km/s         -         -        Msun/yr           10^53 g       cm/s2     Rsun         -         -         -         -         -         -         -         -         -         -
321  2.198147644709548E+08    3.768499  3.049855  3.826498  6.9439498E-01  3.0149999E-01  9.0994908E-05  1.0300896E-05  1.1698915E-03  1.2538243E-03  8.0147539E-06  7.7042922E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0833  3.826498   -8.793  3.892960  8.194329  0.0000000E+00  1.9207965E-01  5.5403557E-01  0.0000000E+00  2.1470702E-07  2.4870742E-01  3.7664792E-10  6.7453766E-07  5.3672521E-04  3.6908101E-03  0.000E+00  2.956E-06  4.431E-03  9.715E-01  1.094E+00  1.43E+02  0.00E+00  3.94E+01  0.351770  0.008451  0.0000000E+00  1.8811904573E-02       2.234    24.53   -2.8746   -2.8927   -0.0991    0.3049    0.2033    0.4277    0.2208    0.0325    0.8993    0.0180
322  2.199117349175786E+08    3.768340  3.050240  3.825109  6.9439498E-01  3.0149999E-01  9.0994907E-05  1.0300896E-05  1.1698915E-03  1.2538243E-03  8.0147539E-06  7.7042922E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0840  3.825109   -8.789  3.894177  8.195652  0.0000000E+00  1.8616416E-01  5.5553658E-01  0.0000000E+00  7.4607398E-08  2.5312193E-01  2.9809541E-10  3.8016412E-07  5.3673750E-04  3.6912645E-03  0.000E+00  2.919E-06  4.440E-03  9.718E-01  1.093E+00  1.42E+02  0.00E+00  3.90E+01  0.347651  0.008465  0.0000000E+00  1.8800636385E-02       2.228    24.71   -2.8756   -2.8918   -0.1021    0.3099    0.2062    0.4338    0.2240    0.0329    0.9116    0.0162
323  2.200050804644580E+08    3.768194  3.050431  3.823639  6.9439498E-01  3.0149999E-01  9.0994907E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147540E-06  7.7042921E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0843  3.823639   -8.787  3.895589  8.196972  0.0000000E+00  1.8025378E-01  5.5713257E-01  0.0000000E+00  1.8386474E-07  2.5743637E-01  2.4722406E-10  4.6196560E-07  5.3674979E-04  3.6908641E-03  0.000E+00  2.879E-06  4.450E-03  9.720E-01  1.092E+00  1.42E+02  0.00E+00  3.86E+01  0.345452  0.008473  0.0000000E+00  1.8788990756E-02       2.222    24.89   -2.8761   -2.8904   -0.1052    0.3152    0.2092    0.4402    0.2275    0.0334    0.9246    0.0143
324  2.201185519318867E+08    3.768014  3.051096  3.822109  6.9439498E-01  3.0149999E-01  9.0994906E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147541E-06  7.7042921E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0844  3.822109   -8.783  3.896580  8.198370  0.0000000E+00  1.7433400E-01  5.5806857E-01  0.0000000E+00  3.8784912E-08  2.6241997E-01  2.1945309E-10  2.2998065E-07  5.3676454E-04  3.6912233E-03  0.000E+00  2.833E-06  4.457E-03  9.724E-01  1.091E+00  1.41E+02  0.00E+00  3.82E+01  0.342509  0.008494  0.0000000E+00  1.8773011971E-02       2.215    25.09   -2.8777   -2.8900   -0.1084    0.3207    0.2124    0.4468    0.2312    0.0340    0.9381    0.0122
325  2.202288080246494E+08    3.767829  3.052132  3.820335  6.9439498E-01  3.0149999E-01  9.0994905E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147542E-06  7.7042920E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0840  3.820335   -8.778  3.897712  8.199796  0.0000000E+00  1.6843616E-01  5.5910089E-01  0.0000000E+00  5.4335961E-08  2.6728545E-01  2.0214036E-10  2.4081916E-07  5.3678061E-04  3.6910186E-03  0.000E+00  2.790E-06  4.466E-03  9.727E-01  1.090E+00  1.41E+02  0.00E+00  3.78E+01  0.339935  0.008518  0.0000000E+00  1.8760404450E-02       2.207    25.33   -2.8803   -2.8901   -0.1119    0.3270    0.2159    0.4544    0.2355    0.0347    0.9538    0.0098
326  2.203199745998992E+08    3.767685  3.052398  3.819586  6.9439498E-01  3.0149999E-01  9.0994904E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147542E-06  7.7042919E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0841  3.819586   -8.776  3.899508  8.201219  0.0000000E+00  1.6252885E-01  5.6022561E-01  0.0000000E+00  5.5306299E-08  2.7206793E-01  1.8082671E-10  3.5661284E-07  5.3679525E-04  3.6907271E-03  0.000E+00  2.768E-06  4.479E-03  9.729E-01  1.089E+00  1.41E+02  0.00E+00  3.76E+01  0.339170  0.008530  0.0000000E+00  1.8748963240E-02       2.203    25.42   -2.8810   -2.8897   -0.1134    0.3296    0.2174    0.4576    0.2373    0.0350    0.9604    0.0088
327  2.204360741826693E+08    3.767495  3.052838  3.819104  6.9439498E-01  3.0149999E-01  9.0994902E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147544E-06  7.7042918E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0840  3.819104   -8.775  3.900580  8.202795  0.0000000E+00  1.5660778E-01  5.6043897E-01  0.0000000E+00  2.4946849E-08  2.7777548E-01  1.5669329E-10  1.3283437E-07  5.3681373E-04  3.6908720E-03  0.000E+00  2.762E-06  4.487E-03  9.731E-01  1.088E+00  1.40E+02  0.00E+00  3.74E+01  0.336737  0.008548  0.0000000E+00  1.8732834124E-02       2.201    25.50   -2.8821   -2.8902   -0.1143    0.3313    0.2184    0.4596    0.2385    0.0352    0.9647    0.0081
328  2.205546079875073E+08    3.767323  3.053107  3.817522  6.9439498E-01  3.0149999E-01  9.0994902E-05  1.0300895E-05  1.1698915E-03  1.2538243E-03  8.0147545E-06  7.7042917E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0841  3.817522   -8.772  3.902388  8.204357  0.0000000E+00  1.5069079E-01  5.6068970E-01  0.0000000E+00  6.8349542E-08  2.8344040E-01  2.2697354E-10  1.7143543E-07  5.3683080E-04  3.6905530E-03  0.000E+00  2.732E-06  4.499E-03  9.733E-01  1.087E+00  1.40E+02  0.00E+00  3.72E+01  0.336312  0.008558  0.0000000E+00  1.8720592241E-02       2.194    25.69   -2.8828   -2.8886   -0.1172    0.3369    0.2215    0.4663    0.2425    0.0359    0.9787    0.0058
329  2.206602843831184E+08    3.767136  3.053777  3.816503  6.9439498E-01  3.0149999E-01  9.0994901E-05  1.0300895E-05  1.1698915E-03  1.2538242E-03  8.0147545E-06  7.7042917E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0861  3.816503   -8.769  3.904196  8.206015  0.0000000E+00  1.4479549E-01  5.6062512E-01  0.0000000E+00  1.2508252E-07  2.8940044E-01  1.8822573E-10  2.4165240E-07  5.3685184E-04  3.6901924E-03  0.000E+00  2.679E-06  4.512E-03  9.735E-01  1.086E+00  1.39E+02  0.00E+00  3.70E+01  0.336790  0.008575  0.0000000E+00  1.8709060699E-02       2.189    25.83   -2.8844   -2.8887   -0.1190    0.3405    0.2235    0.4705    0.2451    0.0364    0.9878    0.0043
330  2.211032689169809E+08    3.766273  3.049278  3.809426  6.9439498E-01  3.0149999E-01  9.0994900E-05  1.0300895E-05  1.1698915E-03  1.2538242E-03  8.0147547E-06  7.7042916E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0824  3.809426   -8.756  3.900963  8.208664  0.0000000E+00  1.3886834E-01  5.4824341E-01  0.0000000E+00  1.7185399E-07  3.0770834E-01  2.0528755E-10  5.3549031E-07  5.3696372E-04  3.6884262E-03  0.000E+00  2.791E-06  4.501E-03  9.693E-01  1.099E+00  1.38E+02  0.00E+00  4.12E+01  0.397972  0.008517  0.0000000E+00  1.8623240395E-02       2.170    26.42   -2.8732   -2.8664   -0.1291    0.3660    0.2372    0.5000    0.2637    0.0399    1.0515   -0.0068
331  2.212119251492393E+08    3.766106  3.048905  3.808088  6.9439498E-01  3.0149999E-01  9.0994899E-05  1.0300895E-05  1.1698915E-03  1.2538242E-03  8.0147547E-06  7.7042915E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0829  3.808088   -8.754  3.903472  8.210348  0.0000000E+00  1.3295643E-01  5.4805635E-01  0.0000000E+00  2.0489379E-08  3.1380633E-01  2.3065098E-10  1.9983179E-07  5.3698748E-04  3.6888395E-03  0.000E+00  2.765E-06  4.518E-03  9.687E-01  1.101E+00  1.38E+02  0.00E+00  4.14E+01  0.403727  0.008516  0.0000000E+00  1.8609293134E-02       2.165    26.56   -2.8723   -2.8633   -0.1307    0.3710    0.2398    0.5055    0.2673    0.0406    1.0637   -0.0090
332  2.212945777163295E+08    3.765963  3.048316  3.806667  6.9439498E-01  3.0149999E-01  9.0994898E-05  1.0300895E-05  1.1698915E-03  1.2538242E-03  8.0147548E-06  7.7042915E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0834  3.806667   -8.752  3.906477  8.212062  0.0000000E+00  1.2707402E-01  5.4799178E-01  0.0000000E+00  8.1440162E-09  3.1975320E-01  1.8258354E-10  9.6508386E-08  5.3701290E-04  3.6887639E-03  0.000E+00  2.734E-06  4.540E-03  9.692E-01  1.099E+00  1.37E+02  0.00E+00  4.12E+01  0.403331  0.008514  0.0000000E+00  1.8595288238E-02       2.160    26.72   -2.8708   -2.8595   -0.1323    0.3764    0.2425    0.5114    0.2711    0.0414    1.0766   -0.0113
333  2.214075040558239E+08    3.765770  3.047796  3.804690  6.9439498E-01  3.0149999E-01  9.0994897E-05  1.0300895E-05  1.1698915E-03  1.2538242E-03  8.0147549E-06  7.7042914E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0827  3.804690   -8.750  3.908925  8.213935  0.0000000E+00  1.2116453E-01  5.4670131E-01  0.0000000E+00  1.7955620E-08  3.2695295E-01  1.6031401E-10  7.1746255E-08  5.3704539E-04  3.6885120E-03  0.000E+00  2.649E-06  4.556E-03  9.702E-01  1.096E+00  1.36E+02  0.00E+00  4.02E+01  0.394461  0.008515  0.0000000E+00  1.8575880391E-02       2.152    26.97   -2.8695   -2.8549   -0.1342    0.3839    0.2462    0.5196    0.2764    0.0424    1.0945   -0.0145
334  2.214925100071675E+08    3.765620  3.046884  3.802454  6.9439498E-01  3.0149999E-01  9.0994897E-05  1.0300894E-05  1.1698915E-03  1.2538242E-03  8.0147550E-06  7.7042914E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0832  3.802454   -8.748  3.912553  8.215797  0.0000000E+00  1.1522809E-01  5.4606541E-01  0.0000000E+00  3.1826179E-08  3.3352524E-01  1.2214543E-10  9.7450370E-08  5.3707618E-04  3.6882000E-03  0.000E+00  2.565E-06  4.582E-03  9.712E-01  1.093E+00  1.36E+02  0.00E+00  3.93E+01  0.385688  0.008507  0.0000000E+00  1.8562227315E-02       2.143    27.24   -2.8672   -2.8489   -0.1360    0.3925    0.2505    0.5289    0.2824    0.0435    1.1150   -0.0183
335  2.216211561440594E+08    3.765374  3.047127  3.800512  6.9439498E-01  3.0149999E-01  9.0994896E-05  1.0300894E-05  1.1698915E-03  1.2538242E-03  8.0147550E-06  7.7042913E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0833  3.800512   -8.745  3.915425  8.217888  0.0000000E+00  1.0934037E-01  5.4345611E-01  0.0000000E+00  7.2468660E-08  3.4202216E-01  1.1100460E-10  1.6899485E-07  5.3711890E-04  3.6877316E-03  0.000E+00  2.481E-06  4.603E-03  9.720E-01  1.090E+00  1.35E+02  0.00E+00  3.85E+01  0.380133  0.008521  0.0000000E+00  1.8545276648E-02       2.135    27.50   -2.8678   -2.8463   -0.1371    0.4000    0.2542    0.5369    0.2877    0.0445    1.1327   -0.0215
336  2.217101465311489E+08    3.765220  3.046343  3.798169  6.9439498E-01  3.0149999E-01  9.0994895E-05  1.0300894E-05  1.1698915E-03  1.2538242E-03  8.0147551E-06  7.7042912E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0835  3.798169   -8.743  3.919529  8.219913  0.0000000E+00  1.0343656E-01  5.4206466E-01  0.0000000E+00  1.3223179E-08  3.4931728E-01  1.0263874E-10  1.7278508E-07  5.3715661E-04  3.6875152E-03  0.000E+00  2.393E-06  4.632E-03  9.728E-01  1.087E+00  1.34E+02  0.00E+00  3.75E+01  0.372546  0.008515  0.0000000E+00  1.8531053245E-02       2.126    27.79   -2.8659   -2.8405   -0.1378    0.4093    0.2586    0.5464    0.2941    0.0456    1.1542   -0.0254
337  2.218671876106565E+08    3.764944  3.046195  3.795157  6.9439498E-01  3.0149999E-01  9.0994894E-05  1.0300894E-05  1.1698915E-03  1.2538242E-03  8.0147553E-06  7.7042911E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0815  3.795157   -8.738  3.922296  8.222293  0.0000000E+00  9.7497614E-02  5.3704693E-01  0.0000000E+00  1.7914804E-09  3.6027374E-01  7.6015991E-11  3.6653218E-08  5.3721897E-04  3.6872690E-03  0.000E+00  2.277E-06  4.652E-03  9.738E-01  1.084E+00  1.33E+02  0.00E+00  3.64E+01  0.364546  0.008531  0.0000000E+00  1.8501773127E-02       2.113    28.19   -2.8655   -2.8351   -0.1378    0.4213    0.2642    0.5584    0.3024    0.0471    1.1817   -0.0304
338  2.219592387659626E+08    3.764781  3.045033  3.791994  6.9439494E-01  3.0150003E-01  9.0994868E-05  1.0300892E-05  1.1698916E-03  1.2538242E-03  8.0147578E-06  7.7042891E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0822  3.791994   -8.735  3.927249  8.224550  0.0000000E+00  9.1589674E-02  5.3499568E-01  0.0000000E+00  2.6222208E-08  3.6823290E-01  6.9387565E-11  1.8114468E-07  5.3726499E-04  3.6867073E-03  0.000E+00  2.164E-06  4.686E-03  9.748E-01  1.080E+00  1.32E+02  0.00E+00  3.52E+01  0.355690  0.008517  0.0000000E+00  1.8487146428E-02       2.101    28.59   -2.8626   -2.8269   -0.1364    0.4341    0.2700    0.5709    0.3112    0.0485    1.2105   -0.0356
339  2.220404363142886E+08    3.764630  3.043444  3.787740  6.9438939E-01  3.0150562E-01  9.0990254E-05  1.0300447E-05  1.1699057E-03  1.2538143E-03  8.0152228E-06  7.7039176E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0826  3.787740   -8.728  3.932616  8.226890  0.0000000E+00  8.5704825E-02  5.3255455E-01  0.0000000E+00  1.7365078E-09  3.7655870E-01  4.5934473E-11  3.0078600E-08  5.3731582E-04  3.6865563E-03  0.000E+00  2.082E-06  4.724E-03  9.745E-01  1.082E+00  1.30E+02  0.00E+00  3.48E+01  0.354068  0.008500  0.0000000E+00  1.8473229903E-02       2.085    29.11   -2.8586   -2.8158   -0.1324    0.4516    0.2778    0.5875    0.3232    0.0505    1.2494   -0.0428
340  2.221381243967441E+08    3.764459  3.042191  3.783052  6.9438331E-01  3.0151166E-01  9.0985237E-05  1.0299962E-05  1.1699210E-03  1.2538037E-03  8.0157285E-06  7.7035137E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0827  3.783052   -8.721  3.938204  8.229396  0.0000000E+00  7.9795646E-02  5.2937673E-01  0.0000000E+00  6.8640458E-10  3.8564540E-01  7.0817871E-11  1.5723907E-08  5.3737382E-04  3.6861492E-03  0.000E+00  1.980E-06  4.765E-03  9.746E-01  1.082E+00  1.29E+02  0.00E+00  3.41E+01  0.350927  0.008485  0.0000000E+00  1.8458597753E-02       2.068    29.71   -2.8555   -2.8047   -0.1252    0.4710    0.2863    0.6054    0.3365    0.0526    1.2924   -0.0507
341  2.222184608864160E+08    3.764302  3.041013  3.778966  6.9437859E-01  3.0151638E-01  9.0981325E-05  1.0299585E-05  1.1699330E-03  1.2537953E-03  8.0161228E-06  7.7031988E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0830  3.778966   -8.715  3.944577  8.232052  0.0000000E+00  7.3877766E-02  5.2583034E-01  0.0000000E+00  1.6272148E-09  3.9510951E-01  4.7419785E-11  1.2356639E-08  5.3743922E-04  3.6856921E-03  0.000E+00  1.884E-06  4.811E-03  9.749E-01  1.081E+00  1.28E+02  0.00E+00  3.33E+01  0.345059  0.008479  0.0000000E+00  1.8443751701E-02       2.052    30.24   -2.8525   -2.7948   -0.1165    0.4881    0.2937    0.6207    0.3482    0.0545    1.3301   -0.0578
342  2.223030616834978E+08    3.764134  3.040020  3.775599  6.9437329E-01  3.0152168E-01  9.0976947E-05  1.0299163E-05  1.1699464E-03  1.2537860E-03  8.0165640E-06  7.7028464E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0834  3.775599   -8.710  3.951436  8.234895  0.0000000E+00  6.7967112E-02  5.2157930E-01  0.0000000E+00  8.1920828E-09  4.0527105E-01  3.4067484E-11  3.3283574E-08  5.3751490E-04  3.6851394E-03  0.000E+00  1.816E-06  4.862E-03  9.752E-01  1.080E+00  1.27E+02  0.00E+00  3.26E+01  0.339479  0.008472  0.0000000E+00  1.8427744352E-02       2.039    30.69   -2.8501   -2.7862   -0.1075    0.5025    0.3002    0.6333    0.3579    0.0561    1.3613   -0.0639
343  2.223918676936478E+08    3.763952  3.039458  3.771658  6.9436754E-01  3.0152747E-01  9.0972163E-05  1.0298701E-05  1.1699610E-03  1.2537758E-03  8.0170463E-06  7.7024613E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0835  3.771658   -8.703  3.958993  8.237988  0.0000000E+00  6.2049481E-02  5.1640885E-01  0.0000000E+00  9.8266541E-10  4.1635892E-01  2.3168523E-11  9.6242702E-09  5.3760522E-04  3.6845864E-03  0.000E+00  1.729E-06  4.920E-03  9.755E-01  1.080E+00  1.26E+02  0.00E+00  3.18E+01  0.335267  0.008474  0.0000000E+00  1.8409889795E-02       2.024    31.24   -2.8486   -2.7773   -0.0951    0.5198    0.3081    0.6480    0.3693    0.0579    1.3979   -0.0713
344  2.225966793778297E+08    3.763420  3.039132  3.766171  6.9436273E-01  3.0153224E-01  9.0968206E-05  1.0298319E-05  1.1699732E-03  1.2537673E-03  8.0174453E-06  7.7021427E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0836  3.766171   -8.692  3.965669  8.241786  0.0000000E+00  5.6158041E-02  5.0584695E-01  0.0000000E+00  5.3282427E-09  4.3280977E-01  1.7489469E-11  2.1340073E-08  5.3776314E-04  3.6837101E-03  0.000E+00  1.692E-06  4.977E-03  9.745E-01  1.082E+00  1.24E+02  0.00E+00  3.24E+01  0.350628  0.008472  0.0000000E+00  1.8373245542E-02       2.003    31.99   -2.8478   -2.7655   -0.0738    0.5447    0.3198    0.6682    0.3852    0.0603    1.4491   -0.0823
345  2.233146259108696E+08    3.761873  3.046699  3.753203  6.9429030E-01  3.0160471E-01  9.0908551E-05  1.0292557E-05  1.1701560E-03  1.2536398E-03  8.0234806E-06  7.6973373E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0818  3.753203   -8.658  3.964581  8.248421  0.0000000E+00  5.0234067E-02  4.6854700E-01  0.0000000E+00  1.6236485E-09  4.7603827E-01  2.0144253E-11  2.9354081E-08  5.3837800E-04  3.6811065E-03  0.000E+00  1.332E-06  4.964E-03  9.772E-01  1.073E+00  1.19E+02  0.00E+00  2.89E+01  0.335219  0.008721  0.0000000E+00  1.8174592166E-02       1.943    34.30   -2.8667   -2.7570   -0.0084    0.6047    0.3451    0.7163    0.4238    0.0669    1.5728   -0.1098
346  2.234010843188864E+08    3.761660  3.045606  3.745741  6.9428479E-01  3.0161026E-01  9.0904006E-05  1.0292118E-05  1.1701700E-03  1.2536301E-03  8.0239414E-06  7.6969711E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0817  3.745741   -8.646  3.976415  8.252725  0.0000000E+00  4.4313028E-02  4.6053238E-01  0.0000000E+00  9.2791216E-10  4.8997351E-01  1.2681152E-11  9.8894549E-09  5.3858948E-04  3.6800248E-03  0.000E+00  1.186E-06  5.056E-03  9.786E-01  1.068E+00  1.17E+02  0.00E+00  2.72E+01  0.324020  0.008710  0.0000000E+00  1.8152105751E-02       1.913    35.48   -2.8640   -2.7371    0.0440    0.6428    0.3616    0.7433    0.4462    0.0696    1.6452   -0.1270
347  2.235482176679649E+08    3.761255  3.042294  3.723064  6.9427395E-01  3.0162111E-01  9.0895124E-05  1.0291259E-05  1.1701972E-03  1.2536110E-03  8.0248421E-06  7.6962552E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0803  3.723064   -8.611  4.003851  8.262185  0.0000000E+00  3.4941858E-02  4.4320685E-01  0.0000000E+00  3.4681258E-10  5.1666912E-01  1.8001055E-11  4.3130269E-09  5.3915317E-04  3.6773692E-03  0.000E+00  8.511E-07  5.281E-03  9.822E-01  1.055E+00  1.11E+02  0.00E+00  2.30E+01  0.299435  0.008627  0.0000000E+00  1.8102660615E-02       1.824    39.30   -2.8557   -2.6656    0.2387    0.7586    0.4114    0.8293    0.5168    0.0801    1.8734   -0.1902
348  2.236482621982956E+08    3.760959  3.036806  3.700637  6.9426717E-01  3.0162789E-01  9.0889559E-05  1.0290722E-05  1.1702143E-03  1.2535991E-03  8.0254067E-06  7.6958068E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0783  3.700637   -8.580  4.030099  8.270393  0.0000000E+00  2.9069415E-02  4.3057533E-01  0.0000000E+00  3.2083905E-10  5.3517203E-01  2.5778299E-11  1.6082778E-08  5.3966037E-04  3.6746221E-03  0.000E+00  6.077E-07  5.510E-03  9.870E-01  1.039E+00  1.05E+02  0.00E+00  1.86E+01  0.263494  0.008480  0.0000000E+00  1.8068909307E-02       1.738    43.40   -2.8420   -2.5741    0.4805    0.8773    0.4646    0.9176    0.5897    0.0909    2.1095   -0.2679
349  2.237121591741773E+08    3.760774  3.028540  3.689015  6.9426302E-01  3.0163204E-01  9.0886163E-05  1.0290393E-05  1.1702247E-03  1.2535918E-03  8.0257512E-06  7.6955331E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0763  3.689015   -8.577  4.055803  8.277797  0.0000000E+00  2.4929949E-02  4.2233737E-01  0.0000000E+00  2.5617788E-10  5.4754864E-01  1.3301844E-11  2.3171251E-09  5.4003984E-04  3.6723180E-03  0.000E+00  4.470E-07  5.746E-03  9.934E-01  1.020E+00  1.03E+02  0.00E+00  1.37E+01  0.200977  0.008258  0.0000000E+00  1.8053046570E-02       1.697    45.48   -2.8213   -2.5058    0.6169    0.9410    0.4936    0.9661    0.6284    0.0970    2.2388   -0.3156
350  2.241583670059563E+08    3.760140  3.001139  3.675058  6.9410188E-01  3.0179326E-01  9.0755471E-05  1.0277741E-05  1.1706280E-03  1.2533091E-03  8.0391888E-06  7.6849840E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0549  3.675058   -8.596  4.143544  8.297935  0.0000000E+00  2.0714318E-02  4.0275161E-01  0.0000000E+00  4.5029940E-09  5.7134146E-01  2.1242918E-11  3.2006563E-08  5.4095021E-04  3.6669806E-03  0.000E+00  2.948E-07  6.754E-03  9.976E-01  1.007E+00  1.01E+02  0.00E+00  8.43E+00  0.121869  0.007496  0.0000000E+00  1.8031695452E-02       1.667    47.12   -2.7528   -2.3707    0.7795    1.0190    0.5320    1.0280    0.6766    0.1037    2.4008   -0.3822
351  2.241754957387772E+08    3.760108  3.001362  3.674515  6.9405853E-01  3.0183660E-01  9.0720668E-05  1.0274362E-05  1.1707356E-03  1.2532336E-03  8.0427738E-06  7.6821717E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0502  3.674515   -8.595  4.148525  8.299074  0.0000000E+00  1.9652070E-02  4.0134109E-01  0.0000000E+00  3.8232317E-09  5.7381410E-01  1.8032746E-11  2.6715671E-08  5.4099570E-04  3.6665994E-03  0.000E+00  2.898E-07  6.807E-03  9.977E-01  1.007E+00  1.01E+02  0.00E+00  8.31E+00  0.120381  0.007500  0.0000000E+00  1.8030518179E-02       1.664    47.25   -2.7534   -2.3684    0.7858    1.0220    0.5335    1.0304    0.6784    0.1039    2.4073   -0.3850
352  2.241930449373573E+08    3.760076  3.001439  3.674180  6.9405853E-01  3.0183660E-01  9.0720668E-05  1.0274362E-05  1.1707356E-03  1.2532336E-03  8.0427738E-06  7.6821717E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0501  3.674180   -8.595  4.151169  8.299930  0.0000000E+00  1.8618207E-02  3.9986000E-01  0.0000000E+00  5.3186623E-09  5.7632895E-01  2.2027356E-11  3.9463604E-08  5.4103478E-04  3.6662064E-03  0.000E+00  2.850E-07  6.828E-03  9.977E-01  1.006E+00  1.01E+02  0.00E+00  8.20E+00  0.118948  0.007501  0.0000000E+00  1.8029358068E-02       1.663    47.33   -2.7536   -2.3669    0.7897    1.0238    0.5344    1.0319    0.6796    0.1041    2.4112   -0.3867
353  2.242099633394469E+08    3.760045  3.001504  3.673863  6.9405853E-01  3.0183660E-01  9.0720667E-05  1.0274362E-05  1.1707356E-03  1.2532336E-03  8.0427739E-06  7.6821717E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0500  3.673863   -8.594  4.153886  8.300807  0.0000000E+00  1.7590850E-02  3.9837735E-01  0.0000000E+00  3.6099825E-09  5.7883884E-01  1.7275255E-11  2.3947522E-08  5.4107452E-04  3.6658390E-03  0.000E+00  2.806E-07  6.849E-03  9.978E-01  1.006E+00  1.01E+02  0.00E+00  8.09E+00  0.117524  0.007502  0.0000000E+00  1.8028249826E-02       1.661    47.40   -2.7538   -2.3654    0.7933    1.0256    0.5353    1.0333    0.6807    0.1042    2.4149   -0.3883
354  2.242273145757872E+08    3.760014  3.001687  3.673534  6.9405853E-01  3.0183660E-01  9.0720667E-05  1.0274362E-05  1.1707356E-03  1.2532336E-03  8.0427739E-06  7.6821717E-07  5.3625424E-04  4.3373812E-05  0.000E+00  0.0499  3.673534   -8.593  4.156823  8.301743  0.0000000E+00  1.6550593E-02  3.9681534E-01  0.0000000E+00  3.9504946E-09  5.8144100E-01  1.6139975E-11  2.6080745E-08  5.4111667E-04  3.6654146E-03  0.000E+00  2.763E-07  6.872E-03  9.979E-01  1.006E+00  1.01E+02  0.00E+00  7.98E+00  0.116241  0.007504  0.0000000E+00  1.8027135915E-02       1.660    47.49   -2.7542   -2.3642    0.7970    1.0274    0.5361    1.0347    0.6818    0.1044    2.4188   -0.3900
